,model,bootstrap_iteration,feature,feature_importance
1572,covariates only,78,Sleephour,0.04431966703836428
1573,covariates only,78,Education,0.04397380196632048
1574,covariates only,79,Age,0.45231869742356695
1575,covariates only,79,PhysicalActivity,0.027026673892962164
1576,covariates only,79,Sleephour,0.021178304636916542
1577,covariates only,79,SocialEconomicalStatus,0.01830439768961968
1578,covariates only,79,TVhour,0.0
1579,covariates only,79,Education,0.0
1580,covariates only,80,Age,0.6486812362384254
1581,covariates only,80,SocialEconomicalStatus,0.08147168571968948
1582,covariates only,80,PhysicalActivity,0.05116956007580912
1583,covariates only,80,Sleephour,0.019372968628714043
1584,covariates only,80,Education,0.016542307858807854
1585,covariates only,80,TVhour,0.015748815276056618
1586,covariates only,81,Age,0.6546240148010567
1587,covariates only,81,PhysicalActivity,0.08476935597120216
1588,covariates only,81,SocialEconomicalStatus,0.07201023804220615
1589,covariates only,81,Sleephour,0.04205879743355269
1590,covariates only,81,TVhour,0.03623289213709288
1591,covariates only,81,Education,0.012780559205935453
1592,covariates only,82,Age,0.45141786779853377
1593,covariates only,82,PhysicalActivity,0.025915597599314544
1594,covariates only,82,SocialEconomicalStatus,0.02562317363702211
1595,covariates only,82,Sleephour,0.014392223905527654
1596,covariates only,82,TVhour,0.004233096172052603
1597,covariates only,82,Education,0.0028388084863430517
1598,covariates only,83,Age,0.28635505935209593
1599,covariates only,83,PhysicalActivity,0.029951331738044814
1600,covariates only,83,TVhour,0.025466928327424112
1601,covariates only,83,SocialEconomicalStatus,0.016213189343352894
1602,covariates only,83,Education,0.00893796139869765
1603,covariates only,83,Sleephour,0.006815298660354954
1604,covariates only,84,Age,0.28635505935209593
1605,covariates only,84,PhysicalActivity,0.029951331738044814
1606,covariates only,84,TVhour,0.025466928327424112
1607,covariates only,84,SocialEconomicalStatus,0.016213189343352894
1608,covariates only,84,Education,0.00893796139869765
1609,covariates only,84,Sleephour,0.006815298660354954
1610,covariates only,85,Age,0.6476624103042979
1611,covariates only,85,PhysicalActivity,0.09981088582090586
1612,covariates only,85,SocialEconomicalStatus,0.07755584411575579
1613,covariates only,85,TVhour,0.034354248708097626
1614,covariates only,85,Sleephour,0.03346592845508341
1615,covariates only,85,Education,0.018160849904918626
1616,covariates only,86,Age,0.7244190578103482
1617,covariates only,86,SocialEconomicalStatus,0.13205454980716771
1618,covariates only,86,PhysicalActivity,0.11614234751672489
1619,covariates only,86,TVhour,0.04880938390263324
1620,covariates only,86,Sleephour,0.03356779702998123
1621,covariates only,86,Education,0.027561004327210026
1622,covariates only,87,Age,0.4506786016200512
1623,covariates only,87,SocialEconomicalStatus,0.026012632225428593
1624,covariates only,87,PhysicalActivity,0.02400732581093774
1625,covariates only,87,Sleephour,0.0159739160324401
1626,covariates only,87,Education,0.002835095377473339
1627,covariates only,87,TVhour,0.0027251840552846426
1628,covariates only,88,Age,0.7327082386539275
1629,covariates only,88,SocialEconomicalStatus,0.132522201771556
1630,covariates only,88,PhysicalActivity,0.11614076047963584
1631,covariates only,88,TVhour,0.04880938390263324
1632,covariates only,88,Sleephour,0.03356779702998123
1633,covariates only,88,Education,0.027561004327210026
1634,covariates only,89,Age,0.2873027022331188
1635,covariates only,89,PhysicalActivity,0.041154601794217045
1636,covariates only,89,TVhour,0.028862557599692407
1637,covariates only,89,SocialEconomicalStatus,0.025052647413411264
1638,covariates only,89,Education,0.012046876537575054
1639,covariates only,89,Sleephour,0.009515896996980846
1640,covariates only,90,Age,0.45231869742356695
1641,covariates only,90,PhysicalActivity,0.027026673892962164
1642,covariates only,90,Sleephour,0.021178304636916542
1643,covariates only,90,SocialEconomicalStatus,0.01830439768961968
1644,covariates only,90,TVhour,0.0
1645,covariates only,90,Education,0.0
1646,covariates only,91,Age,0.45141786779853377
1647,covariates only,91,PhysicalActivity,0.025915597599314544
1648,covariates only,91,SocialEconomicalStatus,0.02562317363702211
1649,covariates only,91,Sleephour,0.014392223905527654
1650,covariates only,91,TVhour,0.004233096172052603
1651,covariates only,91,Education,0.0028388084863430517
1652,covariates only,92,Age,0.45141786779853377
1653,covariates only,92,PhysicalActivity,0.025915597599314544
1654,covariates only,92,SocialEconomicalStatus,0.02562317363702211
1655,covariates only,92,Sleephour,0.014392223905527654
1656,covariates only,92,TVhour,0.004233096172052603
1657,covariates only,92,Education,0.0028388084863430517
1658,covariates only,93,Age,0.6402368613428102
1659,covariates only,93,SocialEconomicalStatus,0.08441319934495826
1660,covariates only,93,PhysicalActivity,0.04408547094462328
1661,covariates only,93,Sleephour,0.023124893605315573
1662,covariates only,93,TVhour,0.013698130339830054
1663,covariates only,93,Education,0.012428799199996291
1664,covariates only,94,Age,0.4506786016200512
1665,covariates only,94,SocialEconomicalStatus,0.026012632225428593
1666,covariates only,94,PhysicalActivity,0.02400732581093774
1667,covariates only,94,Sleephour,0.0159739160324401
1668,covariates only,94,Education,0.002835095377473339
1669,covariates only,94,TVhour,0.0027251840552846426
1670,covariates only,95,Age,0.6678528005665189
1671,covariates only,95,SocialEconomicalStatus,0.0921189516594529
1672,covariates only,95,PhysicalActivity,0.08109170363428937
1673,covariates only,95,TVhour,0.051021732333309776
1674,covariates only,95,Sleephour,0.031385338805570026
1675,covariates only,95,Education,0.016369580084385833
1676,covariates only,96,Age,0.2677909008915124
1677,covariates only,96,PhysicalActivity,0.03377376763271024
1678,covariates only,96,TVhour,0.030635222206591095
1679,covariates only,96,SocialEconomicalStatus,0.012604909071331502
1680,covariates only,96,Sleephour,0.00928181307843696
1681,covariates only,96,Education,0.005724057370303274
1682,covariates only,97,Age,0.6402368613428102
1683,covariates only,97,SocialEconomicalStatus,0.08441319934495826
1684,covariates only,97,PhysicalActivity,0.04408547094462328
1685,covariates only,97,Sleephour,0.023124893605315573
1686,covariates only,97,TVhour,0.013698130339830054
1687,covariates only,97,Education,0.012428799199996291
1688,covariates only,98,Age,0.6546240148010567
1689,covariates only,98,PhysicalActivity,0.08476935597120216
1690,covariates only,98,SocialEconomicalStatus,0.07201023804220615
1691,covariates only,98,Sleephour,0.04205879743355269
1692,covariates only,98,TVhour,0.03623289213709288
1693,covariates only,98,Education,0.012780559205935453
1694,covariates only,99,Age,0.6476624103042979
1695,covariates only,99,PhysicalActivity,0.09981088582090586
1696,covariates only,99,SocialEconomicalStatus,0.07755584411575579
1697,covariates only,99,TVhour,0.034354248708097626
1698,covariates only,99,Sleephour,0.03346592845508341
1699,covariates only,99,Education,0.018160849904918626
