,model,bootstrap_iteration,feature,feature_importance
1560,covariates only,76,Sleephour,0.09008668181176849
1561,covariates only,76,TVhour,0.06995202353104296
1562,covariates only,77,Age,0.5407667969074615
1563,covariates only,77,SocialEconomicalStatus,0.34946121137358965
1564,covariates only,77,Education,0.19653211265609222
1565,covariates only,77,PhysicalActivity,0.12598904232470381
1566,covariates only,77,Sleephour,0.0855226783602567
1567,covariates only,77,TVhour,0.07509358441984906
1568,covariates only,78,Age,0.42428365636128845
1569,covariates only,78,SocialEconomicalStatus,0.2331687267315919
1570,covariates only,78,Education,0.10633030505944041
1571,covariates only,78,PhysicalActivity,0.08169778855833987
1572,covariates only,78,TVhour,0.038778385791375665
1573,covariates only,78,Sleephour,0.0
1574,covariates only,79,Age,0.45144306823435354
1575,covariates only,79,SocialEconomicalStatus,0.23253377183919985
1576,covariates only,79,Education,0.1466855135219931
1577,covariates only,79,PhysicalActivity,0.07271246411499603
1578,covariates only,79,Sleephour,0.07017024268734229
1579,covariates only,79,TVhour,0.05822367276023658
1580,covariates only,80,Age,0.5136668437886293
1581,covariates only,80,SocialEconomicalStatus,0.2820732375726932
1582,covariates only,80,Education,0.19070173818838818
1583,covariates only,80,PhysicalActivity,0.1291789308445597
1584,covariates only,80,Sleephour,0.11371529084582015
1585,covariates only,80,TVhour,0.0886562649006093
1586,covariates only,81,Age,0.43876750362185
1587,covariates only,81,SocialEconomicalStatus,0.2717592484083855
1588,covariates only,81,Education,0.1599462199739561
1589,covariates only,81,PhysicalActivity,0.10564966136004122
1590,covariates only,81,TVhour,0.05333633705911537
1591,covariates only,81,Sleephour,0.030682704450079683
1592,covariates only,82,Age,0.505660929027048
1593,covariates only,82,SocialEconomicalStatus,0.3101558215949614
1594,covariates only,82,Education,0.1830872188955201
1595,covariates only,82,PhysicalActivity,0.09005107183478497
1596,covariates only,82,Sleephour,0.08689193913851073
1597,covariates only,82,TVhour,0.0376581419359341
1598,covariates only,83,Age,0.454618765576501
1599,covariates only,83,SocialEconomicalStatus,0.23262713354498285
1600,covariates only,83,Education,0.15756955685218166
1601,covariates only,83,PhysicalActivity,0.09807525351997982
1602,covariates only,83,Sleephour,0.06236078501099514
1603,covariates only,83,TVhour,0.05736128065745448
1604,covariates only,84,Age,0.22674697036383223
1605,covariates only,84,SocialEconomicalStatus,0.10071199146979837
1606,covariates only,84,Education,0.06066809754059607
1607,covariates only,84,PhysicalActivity,0.03634989923715196
1608,covariates only,84,TVhour,0.021991844117494854
1609,covariates only,84,Sleephour,0.01326838323275593
1610,covariates only,85,Age,0.5320971560942319
1611,covariates only,85,SocialEconomicalStatus,0.34465244020322433
1612,covariates only,85,Education,0.2084395637306972
1613,covariates only,85,PhysicalActivity,0.11952204037059307
1614,covariates only,85,Sleephour,0.08838195038945583
1615,covariates only,85,TVhour,0.07190445685086569
1616,covariates only,86,Age,0.45803309880476417
1617,covariates only,86,SocialEconomicalStatus,0.23156131231766716
1618,covariates only,86,Education,0.15855363441058612
1619,covariates only,86,PhysicalActivity,0.10083702492189629
1620,covariates only,86,Sleephour,0.06854307241982743
1621,covariates only,86,TVhour,0.06208683282650869
1622,covariates only,87,Age,0.42428365636128845
1623,covariates only,87,SocialEconomicalStatus,0.2331687267315919
1624,covariates only,87,Education,0.10633030505944041
1625,covariates only,87,PhysicalActivity,0.08169778855833987
1626,covariates only,87,TVhour,0.038778385791375665
1627,covariates only,87,Sleephour,0.0
1628,covariates only,88,Age,0.22674697036383223
1629,covariates only,88,SocialEconomicalStatus,0.10071199146979837
1630,covariates only,88,Education,0.06066809754059607
1631,covariates only,88,PhysicalActivity,0.03634989923715196
1632,covariates only,88,TVhour,0.021991844117494854
1633,covariates only,88,Sleephour,0.01326838323275593
1634,covariates only,89,Age,0.20482252600406192
1635,covariates only,89,SocialEconomicalStatus,0.13002064842449731
1636,covariates only,89,Education,0.07632700571534223
1637,covariates only,89,PhysicalActivity,0.04718781413995724
1638,covariates only,89,TVhour,0.02647555818586367
1639,covariates only,89,Sleephour,0.016012663917986815
1640,covariates only,90,Age,0.5260561875804777
1641,covariates only,90,SocialEconomicalStatus,0.2750093590250171
1642,covariates only,90,Education,0.17356462854878232
1643,covariates only,90,PhysicalActivity,0.12431894251855982
1644,covariates only,90,Sleephour,0.12175133549249559
1645,covariates only,90,TVhour,0.0801353317524686
1646,covariates only,91,Age,0.22520155471988895
1647,covariates only,91,SocialEconomicalStatus,0.10001933817080164
1648,covariates only,91,Education,0.05997763738609394
1649,covariates only,91,PhysicalActivity,0.03580496240885824
1650,covariates only,91,TVhour,0.023653217709847484
1651,covariates only,91,Sleephour,0.012991623463962843
1652,covariates only,92,Age,0.5320971560942319
1653,covariates only,92,SocialEconomicalStatus,0.34465244020322433
1654,covariates only,92,Education,0.2084395637306972
1655,covariates only,92,PhysicalActivity,0.11952204037059307
1656,covariates only,92,Sleephour,0.08838195038945583
1657,covariates only,92,TVhour,0.07190445685086569
1658,covariates only,93,Age,0.5824137774550665
1659,covariates only,93,SocialEconomicalStatus,0.3650491448752238
1660,covariates only,93,Education,0.23301514158830788
1661,covariates only,93,PhysicalActivity,0.15855726368349324
1662,covariates only,93,Sleephour,0.13436507032225248
1663,covariates only,93,TVhour,0.11397024455376799
1664,covariates only,94,Age,0.4077108602545018
1665,covariates only,94,SocialEconomicalStatus,0.23079429219465672
1666,covariates only,94,Education,0.0937103180944299
1667,covariates only,94,PhysicalActivity,0.0687467559966673
1668,covariates only,94,TVhour,0.03854540959528336
1669,covariates only,94,Sleephour,0.0
1670,covariates only,95,Age,0.40743042899086995
1671,covariates only,95,SocialEconomicalStatus,0.22959365039413662
1672,covariates only,95,Education,0.09464680687441597
1673,covariates only,95,PhysicalActivity,0.07220236327546144
1674,covariates only,95,TVhour,0.03875357260489493
1675,covariates only,95,Sleephour,0.0
1676,covariates only,96,Age,0.45803309880476417
1677,covariates only,96,SocialEconomicalStatus,0.23156131231766716
1678,covariates only,96,Education,0.15855363441058612
1679,covariates only,96,PhysicalActivity,0.10083702492189629
1680,covariates only,96,Sleephour,0.06854307241982743
1681,covariates only,96,TVhour,0.06208683282650869
1682,covariates only,97,Age,0.42311161905549555
1683,covariates only,97,SocialEconomicalStatus,0.2414279729895017
1684,covariates only,97,Education,0.11999146065571238
1685,covariates only,97,PhysicalActivity,0.07276242561869457
1686,covariates only,97,TVhour,0.03718411094778115
1687,covariates only,97,Sleephour,0.0
1688,covariates only,98,Age,0.454618765576501
1689,covariates only,98,SocialEconomicalStatus,0.23262713354498285
1690,covariates only,98,Education,0.15756955685218166
1691,covariates only,98,PhysicalActivity,0.09807525351997982
1692,covariates only,98,Sleephour,0.06236078501099514
1693,covariates only,98,TVhour,0.05736128065745448
1694,covariates only,99,Age,0.5791793980447715
1695,covariates only,99,SocialEconomicalStatus,0.3719619768991273
1696,covariates only,99,Education,0.23721094425822845
1697,covariates only,99,PhysicalActivity,0.16746982529714557
1698,covariates only,99,TVhour,0.10959245262657195
1699,covariates only,99,Sleephour,0.10197279196480907
